2018-06-03 16:08:59 [INFO] | | OPEN | HIGH | LOW | CLOSE | LAST PRICE | VAL BUY | VAL SELL |
2018-06-03 20:00:33 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385230.0 | 393917.0 |
2018-06-03 20:01:35 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385230.0 | 393916.0 |
2018-06-03 20:02:35 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385158.33 | 393916.0 |
2018-06-03 20:03:38 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385168.33 | 393916.0 |
2018-06-03 20:06:43 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385158.33 | 393916.0 |
2018-06-03 20:07:41 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385168.33 | 393916.0 |
2018-06-03 20:10:44 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385158.33 | 393916.0 |
2018-06-03 20:11:43 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 387521.57 | 393916.0 |
2018-06-03 20:12:45 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 387531.57 | 393916.0 |
2018-06-03 20:13:34 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 385158.33 | 387531.57 | 393916.0 |
2018-06-03 20:13:48 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387521.57 | 393916.0 |
2018-06-03 20:14:50 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387531.57 | 393916.0 |
2018-06-03 20:18:53 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387478.74 | 393910.0 |
2018-06-03 20:19:56 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387488.74 | 393909.0 |
2018-06-03 20:22:01 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387594.16 | 393909.0 |
2018-06-03 20:23:02 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387604.16 | 393909.0 |
2018-06-03 20:27:08 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387614.16 | 393909.0 |
2018-06-03 20:31:12 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387594.16 | 393909.0 |
2018-06-03 20:32:14 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387624.16 | 393909.0 |
2018-06-03 20:35:22 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387594.16 | 393909.0 |
2018-06-03 20:36:24 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387604.16 | 393909.0 |
2018-06-03 20:39:30 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387594.16 | 393909.0 |
2018-06-03 20:40:32 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387604.16 | 393909.0 |
2018-06-03 20:43:38 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387594.16 | 393909.0 |
2018-06-03 20:44:40 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387604.16 | 393909.0 |
2018-06-03 20:47:42 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387594.16 | 393909.0 |
2018-06-03 20:48:42 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387604.16 | 393909.0 |
2018-06-03 20:51:51 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387594.16 | 393909.0 |
2018-06-03 20:52:54 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387604.16 | 393909.0 |
2018-06-03 20:56:01 [INFO] | RESUMEN | 387531.57 | 387531.57 | 387521.57 | 387521.57 | 387521.57 | 387594.16 | 393909.0 |
